"Ano base","UF","Classe Substância","Substância Mineral","Quantidade Produção - Minério ROM (t)","Quantidade Contido","Unidade de Medida - Contido","Indicação Contido","Quantidade Venda (t)","Valor Venda (R$)","Quantidade Transformação / Consumo / Utilização (t)","Valor Transformação / Consumo / Utilização nesta mina (R$)","Quantidade Transferência para Transformação / Utilização / Consumo (t)","Valor Transferência para Transformação / Utilização / Consumo (R$)"
"2015","AP","Não-Metálicos","Caulim","426392,300000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2015","AP","Não-Metálicos","Areia","200139,720000",",000000000000000","-","","200139,72000000003","2979011",",000000",",000000",",000000",",000000"
"2015","AP","Não-Metálicos","Saibro","48000,000000",",000000000000000","-","","0","0","48000,000000","60000,000000",",000000",",000000"
"2015","AP","Não-Metálicos","Rochas (Britadas) e Cascalho","251369,530000",",000000000000000","-","","72166,109999999986","2560659,3500000001",",000000",",000000","61065,990000","3490716,030000"
"2015","BA","Não-Metálicos","Gipsita",",000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2015","BA","Não-Metálicos","Bário","7512,730000","6819,730000000000000","t","BaSO4","7512,7299999999996","2402449,02",",000000",",000000",",000000",",000000"
"2015","BA","Gemas e Diamantes","Gemas","24185,090000","19053,707220000000000","kg","","0","0",",000000",",000000",",000000",",000000"
"2015","BA","Não-Metálicos","Fosfato","552619,100000","124615,600000000000000","t","P2O5","0","0",",000000",",000000",",000000",",000000"
"2015","BA","Metálicos","Vanádio","1025984,000000","13477,000000000000000","t","V","0","0",",000000",",000000",",000000",",000000"
"2015","BA","Metálicos","Ferro","175785,130000","89693,240000000000000","t","Fe","0","0",",000000",",000000",",000000",",000000"
"2015","BA","Não-Metálicos","Sal","618702,000000",",000000000000000","-","","0","0",",000000",",000000","618702,000000","30534144,430000"
"2015","BA","Não-Metálicos","Dolomito e Magnesita","1701725,920000",",000000000000000","-","","17","9695,7800000000007",",000000",",000000",",860000","45,170000"
"2015","BA","Metálicos","Cromo","1392021,530000","233512,520000000000000","t","Cr2O3","0","0",",000000",",000000",",000000",",000000"
"2015","BA","Não-Metálicos","Geodos, Ágatas, Calcedônia, etc","1106,000000","1106,000000000000000","t","","1090,1400000000001","1349220,8",",000000",",000000",",000000",",000000"
"2015","BA","Não-Metálicos","Talco e outras Cargas Minerais","176842,760000",",000000000000000","-","","0","0",",000000",",000000","5,830000","115,060000"
"2015","BA","Não-Metálicos","Saibro","16000,000000",",000000000000000","-","","15000","40000",",000000",",000000",",000000",",000000"
"2015","BA","Metálicos","Manganês","3872,640000","1126,700000000000000","t","Mn","2709","277294,5",",000000",",000000",",000000",",000000"
"2015","BA","Metálicos","Ouro","2654371,310000","5563,821060000000000","kg","Au","0","0",",000000",",000000",",000000",",000000"
"2015","BA","Não-Metálicos","Calcário","2134161,594000",",000000000000000","-","","175485,25","1487862,6899999999",",000000",",000000",",000000",",000000"
"2015","BA","Metálicos","Níquel","6073799,000000","28588,000000000000000","t"," Ni","0","0",",000000",",000000",",000000",",000000"
"2015","BA","Não-Metálicos","Argilas","1374653,370000",",000000000000000","-","","230195,61000000002","4083941,1100000003","43791,180000","76665,060000","745970,300000","3654387,670000"
"2015","BA","Metálicos","Cobre","2848078,060000","31482,160000000000000","t","Cu","0","0",",000000",",000000",",000000",",000000"
"2015","BA","Não-Metálicos","Areias Industriais","306101,470000",",000000000000000","-","","95467,910000000018","5242478,04",",000000",",000000","388,670000","168900,000000"
"2015","BA","Não-Metálicos","Rochas (Britadas) e Cascalho","8827645,126000",",000000000000000","-","","85232","2852532,4300000002","40000,000000","40000,000000","106875,600000","923047,010000"
"2015","BA","Não-Metálicos","Diatomita","75697,690000",",000000000000000","-","","1434","2496230,3500000001",",000000",",000000","70471,690000","2434782,100000"
"2015","BA","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","23867,000000",",000000000000000","-","","21479,040000000001","1906815,7799999998",",000000",",000000",",000000",",000000"
"2015","BA","Não-Metálicos","Grafita","284315,000000","24706,970000000000000","t","","0","0",",000000",",000000",",000000",",000000"
"2015","BA","Não-Metálicos","Rochas Ornamentais - Outras","705,530000",",000000000000000","-","","456,44000000000005","595306,07000000007",",000000",",000000","478,330000","401828,840000"
"2015","BA","Não-Metálicos","Vermiculita e Perlita",",000000",",000000000000000","t","","0","0",",000000",",000000",",000000",",000000"
"2015","BA","Gemas e Diamantes","Diamante",",000000",",000000000000000","ct","","0","0",",000000",",000000",",000000",",000000"
"2015","BA","Não-Metálicos","Rochas Ornamentais","348493,950000",",000000000000000","-","","228438,90999999997","106266256,68000002",",000000",",000000","5942,390000","2409357,830000"
"2015","BA","Não-Metálicos","Caulim","34735,000000",",000000000000000","-","","25095","204461,25","9640,000000",",120000",",000000",",000000"
"2015","BA","Não-Metálicos","Quartzo (Cristal) e outros Piezelétricos","1524,000000",",000000000000000","-","","1524","1228398,6000000001",",000000",",000000",",000000",",000000"
"2015","BA","Não-Metálicos","Areia","1680815,240000",",000000000000000","-","","1635792,7000000002","19419445,879999999","7960,000000","159200,000000","5363,840000","74772,340000"
"2015","CE","Não-Metálicos","Gipsita","78609,700000",",000000000000000","-","","78609,699999999997","3272954,2199999997",",000000",",000000",",000000",",000000"
"2015","CE","Não-Metálicos","Talco e outras Cargas Minerais","7122,020000",",000000000000000","-","","5234,7700000000004","376199,13",",000000",",000000",",000000",",000000"
"2015","CE","Não-Metálicos","Areias Industriais","170362,410000",",000000000000000","-","","2484,3600000000001","79545,979999999996",",000000",",000000","4960,450000","17640,680000"
"2015","CE","Energéticos","Urânio e outros Radioativos",",000000",",000000000000000","t","","0","0",",000000",",000000",",000000",",000000"
"2015","CE","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","1090,000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2015","CE","Não-Metálicos","Rochas Ornamentais","100165,660000",",000000000000000","-","","96384,959999999992","82333522,409999982",",000000",",000000","185,240000","145801,710000"
"2015","CE","Metálicos","Manganês",",000000",",000000000000000","t","Mn","0","0",",000000",",000000",",000000",",000000"
"2015","CE","Metálicos","Cobre",",000000",",000000000000000","t","Cu","0","0",",000000",",000000",",000000",",000000"
"2015","CE","Metálicos","Ferro","284019,000000","176080,120000000000000","t","Fe","74019","1081268,0900000001",",000000",",000000",",000000",",000000"
"2015","CE","Não-Metálicos","Fosfato",",000000",",000000000000000","t","P2O5","0","0",",000000",",000000",",000000",",000000"
"2015","CE","Não-Metálicos","Rochas Ornamentais - Outras","42714,780000",",000000000000000","-","","23254,779999999999","1151771,1699999999",",000000",",000000","19460,000000","2758455,000000"
"2015","CE","Não-Metálicos","Argilas","2533254,100000",",000000000000000","-","","132070,95000000001","2336653,4200000004","283748,440000","1759625,670000","2086032,930000","11384823,990000"
"2015","CE","Não-Metálicos","Dolomito e Magnesita","167903,130000",",000000000000000","-","","144277,62999999989","3734496,3100000001",",000000",",000000",",000000",",000000"
"2015","CE","Não-Metálicos","Rochas (Britadas) e Cascalho","5048804,320000",",000000000000000","-","","0","0",",000000",",000000","47138,000000","76364,000000"
"2015","CE","Não-Metálicos","Calcário","3566126,230000",",000000000000000","-","","455454,03999999998","5725891,3700000001","152126,250000","3494808,830000","67363,360000","1082397,430000"
"2015","CE","Não-Metálicos","Areia","1387313,190000",",000000000000000","-","","1386196,1799999999","16023215,839999996","11,000000","200,000000",",000000","75162,600000"
"2015","CE","Não-Metálicos","Saibro","203402,000000",",000000000000000","-","","3600","12000","84998,000000","149287,960000","114804,000000","114804,000000"
"2015","DF","Não-Metálicos","Areia","319487,240000",",000000000000000","-","","299359,27000000002","5083322,4299999997",",000000",",000000",",000000",",000000"
"2015","DF","Não-Metálicos","Calcário","8665759,650000",",000000000000000","-","","0","0",",000000",",000000","2384061,950000","55644053,410000"
"2015","DF","Não-Metálicos","Argilas","506408,630000",",000000000000000","-","","0","0",",000000",",000000","360027,630000","4852961,330000"
"2015","DF","Não-Metálicos","Areias Industriais",",000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2015","DF","Não-Metálicos","Rochas (Britadas) e Cascalho","46836,800000",",000000000000000","-","","200","5000",",000000",",000000",",000000",",000000"
"2015","ES","Não-Metálicos","Dolomito e Magnesita","606792,480000",",000000000000000","-","","545114","5233094,4000000004",",000000",",000000","61678,480000","771780,260000"
"2015","ES","Não-Metálicos","Argilas","433040,280000",",000000000000000","-","","220562,70999999999","3737750,6100000003","134123,550000","1146530,950000","73725,380000","1586783,500000"
"2015","ES","Gemas e Diamantes","Gemas","1,090000",",348000000000000","kg","","0","0",",000000",",000000",",000000",",000000"
"2015","ES","Não-Metálicos","Rochas (Britadas) e Cascalho","5788675,191000",",000000000000000","-","","68277,184999999998","6304217,4600000009","9747,000000","327360,000000","3673,890000","631650,915000"
"2015","ES","Não-Metálicos","Saibro","52453,560000",",000000000000000","-","","10292","67100",",000000",",000000","42022,560000","114095,480000"
"2015","ES","Não-Metálicos","Areias Industriais","5267,480000",",000000000000000","-","","5267,4799999999996","86833,889999999999",",000000",",000000",",000000",",000000"
"2015","ES","Metálicos","Alumínio (Bauxita)",",000000",",000000000000000","t","Al2O3","0","0",",000000",",000000",",000000",",000000"
"2015","ES","Não-Metálicos","Areia","1627662,460000","488,000000000000000","-","","1567577,2900000003","21590397,330000002","10918,300000","78925,000000","27406,560000","58782,340000"
"2015","ES","Não-Metálicos","Calcário","2744333,831000",",000000000000000","-","","1999447,77","30709225,172000006","125,000000","592,500000","671803,419000","10836916,720000"
"2015","ES","Não-Metálicos","Rochas Ornamentais","2529942,148000",",000000000000000","-","","2211268,8149999999","498808842,13800013","17040,650000","2391363,870000","97167,831000","14220965,365000"
"2015","GO","Gemas e Diamantes","Diamante","80010,800000","11,000000000000000","ct","","10,800000000000001","8000",",000000",",000000",",000000",",000000"
"2015","GO","Não-Metálicos","Amianto","4275025,740000","229130,000000000000000","t","","0","0",",000000",",000000",",000000",",000000"
"2015","GO","Gemas e Diamantes","Gemas",",000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2015","GO","Metálicos","Níquel","8854199,660000","122855,440000000000000","t"," Ni","0","0",",000000",",000000",",000000",",000000"
"2015","GO","Não-Metálicos","Rochas Ornamentais","18086,220000",",000000000000000","-","","10487,409999999996","1653769,73",",000000",",000000","7590,310000","1944433,020000"
"2015","GO","Metálicos","Cobalto","3563008,150000","3254,440000000000000","t","Co","0","0",",000000",",000000",",000000",",000000"
"2015","GO","Gemas e Diamantes","Gemas",",000000",",000000000000000","kg","","0","0",",000000",",000000",",000000",",000000"
"2015","GO","Não-Metálicos","Fosfato","10349630,760000","1373340,150000000000000","t","P2O5","0","0",",000000",",000000","216,980000","10493,150000"
"2015","GO","Não-Metálicos","Bário","5709636,760000","98841,320000000000000","t","BaSO4","0","0",",000000",",000000",",000000",",000000"
"2015","GO","Não-Metálicos","Dolomito e Magnesita","583440,000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2015","GO","Não-Metálicos","Areias Industriais","13632,970000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2015","GO","Metálicos","Nióbio","5440587,550000","34670,350040000000000","t","Nb2O5","0","0",",000000",",000000",",000000",",000000"
"2015","GO","Metálicos","Ferro",",000000",",000000000000000","t","Fe","0","0",",000000",",000000",",000000",",000000"
"2015","GO","Metálicos","Titânio","56409,520000","47200,000000000000000","t","TiO2","11125,82","11125,82",",000000",",000000",",000000",",000000"
"2015","GO","Metálicos","Prata","20467951,510000","3757,532000000000000","kg","Ag","0","0",",000000",",000000",",000000",",000000"
"2015","GO","Não-Metálicos","Caulim","7221,270000",",000000000000000","-","","5700","113272,08",",000000",",000000","1521,270000","9888,260000"
"2015","GO","Não-Metálicos","Calcário","5863104,385100",",000000000000000","-","","11337","152790",",000000",",000000",",000000",",000000"
"2015","GO","Metálicos","Cobre","19959942,510000","76127,730000000000000","t","Cu","0","0",",000000",",000000",",000000",",000000"
"2015","GO","Não-Metálicos","Argilas","826672,460000",",000000000000000","-","","429282,29999999999","2744870,1699999999","1140,000000","4032,000000","388482,960000","4720009,940000"
"2015","GO","Não-Metálicos","Areia","2305787,270000",",000000000000000","-","","1331594,3799999999","23253725,210000001","1252,000000","20724,000000",",000000",",000000"
"2015","GO","Não-Metálicos","Talco e outras Cargas Minerais","32266,390000",",000000000000000","-","","0","0",",000000",",000000","31766,390000","291462,330000"
"2015","GO","Metálicos","Manganês","11200,000000","3360,000000000000000","t","Mn","0","0",",000000",",000000",",000000",",000000"
"2015","GO","Metálicos","Alumínio (Bauxita)","532230,720000","296682,550000000000000","t","Al2O3","0","0",",000000",",000000","15288,910000","397911,870000"
"2015","GO","Não-Metálicos","Rochas (Britadas) e Cascalho","6962108,544900",",000000000000000","-","","176155,85999999999","1244445,28","2670,000000","39060,000000",",000000",",000000"
"2015","GO","Não-Metálicos","Vermiculita e Perlita","341520,000000","143685,760000000000000","t","","0","0",",000000",",000000","3270,000000","23249,700000"
