"Ano base","UF","Classe Substância","Substância Mineral","Quantidade Produção","Unidade de Medida - Produção","Quantidade Contido","Unidade de Medida - Contido","Indicação Contido","Quantidade Venda","Unidade de Medida - Venda","Valor Venda (R$)","Quantidade Consumo/Utilização na Usina","Unidade de Medida - Consumo/Utilização na Usina","Valor Consumo / Utilização na Usina (R$)","Quantidade Transferência para Transformação / Utilização / Consumo","Unidade de Medida - Transferência para Transformação / Utilização / Consumo","Valor Transferência para Transformação / Utilização / Consumo (R$)"
"2023","MG","Não-Metálicos","Argilas","2985136,3099999996","t",",000000000000000","-","","2303646,0600000001","t","87954504,909999996","73260,709999999992","t","4251904,3600000003","643175,57000000007","t","46392878,140000008"
"2023","MG","Não-Metálicos","Calcário","39781178,759999998","t",",000000000000000","-","","17908691,509999998","t","1457526435,7280002","9724133,7100000009","t","145202745,46000001","14154280,849999998","t","318808578,46999997"
"2023","MG","Não-Metálicos","Caulim","3390","t",",000000000000000","-","","65214,279999999999","t","15800905,640000001","0","t","0","0","t","0"
"2023","MG","Não-Metálicos","Cianita e outros minerais refratários","40,869999999999997","t",",000000000000000","-","","54,060000000000002","t","153444,07000000001","0","t","0","0","t","0"
"2023","MG","Não-Metálicos","Dolomito e Magnesita","1854795,4100000001","t",",000000000000000","-","","1795909,4100000001","t","176754121,72000003","1618,9100000000001","t","47801,339999999997","0","t","0"
"2023","MG","Não-Metálicos","Enxofre","0","t",",000000000000000","t","S","9107,0799999999999","t","5769401,1200000001","771,39999999999998","t","515677,56","580,12","t","387807,69"
"2023","MG","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","243729,5","t",",000000000000000","-","","244160,54000000001","t","37902718,130000003","0","t","0","0","t","0"
"2023","MG","Não-Metálicos","Fosfato","3225893,52","t","1626011,740000000000000","t","P2O5","473582,33999999997","t","238972418,69999999","291804,63","t","279473965,12","2278258,0399999996","t","1371883067,9799998"
"2023","MG","Não-Metálicos","Grafita","56053,189999999988","t","56053,190000000000000","t","","56444,349999999999","t","407747124,70000005","0","t","0","0","t","0"
"2023","MG","Não-Metálicos","Rochas (Britadas) e Cascalho","27692146,439000003","t",",000000000000000","-","","27671984,638","t","1992899947,5450001","63661,210000000006","t","2065564,8700000001","78978,649999999994","t","1221393,5700000001"
"2023","MG","Não-Metálicos","Rochas Ornamentais","1190,48","t",",000000000000000","-","","680,97000000000003","t","1601591,1599999999","0","t","0","0","t","0"
"2023","MG","Não-Metálicos","Rochas Ornamentais - Outras","4760,2299999999996","t",",000000000000000","-","","4760,2299999999996","t","1280634,8600000001","0","t","0","0","t","0"
"2023","MG","Não-Metálicos","Talco e outras Cargas Minerais","232248,08100000003","t",",000000000000000","-","","201669,86199999999","t","73657610,796999991","0","t","0","2289,2199999999998","t","341153,62"
"2023","MS","Metálicos","Ferro","10525961,550000001","t","6765202,450000000000000","t","Fe","9202475,4000000004","t","2543555153,3199997","0","t","0","0","t","0"
"2023","MS","Metálicos","Manganês","354421,71000000002","t","137901,220000000000000","t","Mn","249041,72999999998","t","156537166,59","0","t","0","0","t","0"
"2023","MS","Não-Metálicos","Areia","344768,25","t",",000000000000000","-","","342286,29000000004","t","12180786,229999999","0","t","0","0","t","0"
"2023","MS","Não-Metálicos","Argilas","97144,669999999998","t",",000000000000000","-","","4660,8400000000001","t","1741048,74","103564,07000000001","t","2236091,9499999997","0","t","0"
"2023","MS","Não-Metálicos","Calcário","5426035,8700000001","t",",000000000000000","-","","5128662,3799999999","t","420126688,23999995","0","t","0","214607,75","t","9636349,7199999988"
"2023","MS","Não-Metálicos","Fosfato","35230,279999999999","t","4227,640000000000000","t","P2O5","64775,910000000003","t","22081242,330000002","0","t","0","0","t","0"
"2023","MS","Não-Metálicos","Rochas (Britadas) e Cascalho","8088239,2399999993","t",",000000000000000","-","","7776662,3399999999","t","472972689,6400001","558719,16000000003","t","16253288,74","126131,82999999999","t","7636932,8800000008"
"2023","MS","Não-Metálicos","Saibro","12713","t",",000000000000000","-","","12715","t","781816,21999999997","0","t","0","0","t","0"
"2023","MS","Não-Metálicos","Talco e outras Cargas Minerais","172434,67000000001","t",",000000000000000","-","","158737,67000000001","t","3834320,29","0","t","0","13697","t","308456,44"
"2023","MT","Gemas e Diamantes","Diamante","1719,98","ct","1719,980000000000000","ct","","397,25","ct","282997","0","ct","0","0","ct","0"
"2023","MT","Metálicos","Chumbo","19938,630000000001","t","6330,510000000000000","t","Pb","20408,869999999999","t","96354106,299999997","0","t","0","0","t","0"
"2023","MT","Metálicos","Cobre","20900,349999999999","t","4443,020000000000000","t","Cu","22811,07","t","187205240,22999999","0","t","0","0","t","0"
"2023","MT","Metálicos","Estanho","695750","kg","417450,000000000000000","kg","Sn","695750","kg","90275469,879999995","0","kg","0","0","kg","0"
"2023","MT","Metálicos","Manganês","59050,160000000003","t","37652,790000000000000","t","Mn","56347,160000000003","t","35269427,799999997","0","t","0","4819,3000000000002","t","1504059,47"
"2023","MT","Metálicos","Ouro","12268,391750000001","kg","11043,538240000000000","kg","Au","12060,735000000002","kg","3408401350,5800009","0","kg","0","0","kg","0"
"2023","MT","Metálicos","Zinco","45022,690000000002","t","22099,100000000000000","t","Zn","16266,42","t","80349891,109999999","0","t","0","26133,560000000001","t","202481685,25"
"2023","MT","Não-Metálicos","Areia","9013801,120000001","t",",000000000000000","-","","6717721,0399999991","t","4076719,9999999995","0","t","0","0","t","0"
"2023","MT","Não-Metálicos","Areias Industriais","202681,18000000002","t",",000000000000000","-","","7737,6400000000003","t","491378,31","7737,6400000000003","t","491378,31","0","t","0"
"2023","MT","Não-Metálicos","Argilas","1522545,3699999999","t",",000000000000000","-","","130353,47999999998","t","47366983,109999999","0","t","0","106938,96000000001","t","6008911,2999999998"
"2023","MT","Não-Metálicos","Calcário","16037674,368823998","t",",000000000000000","-","","13835116,988823999","t","1569305280,4873085","0","t","0","2143234","t","61614574,089999996"
"2023","MT","Não-Metálicos","Dolomito e Magnesita","569763,78000000003","t",",000000000000000","-","","569763,78000000003","t","61170316","0","t","0","0","t","0"
"2023","MT","Não-Metálicos","Quartzo (Cristal) e outros Piezelétricos","2,3700000000000001","t",",000000000000000","-","","2,3700000000000001","t","36345","0","t","0","0","t","0"
"2023","MT","Não-Metálicos","Rochas (Britadas) e Cascalho","6813931,3811760014","t",",000000000000000","-","","6386980,1811760003","t","467372388,81269211","0","t","0","0","t","0"
"2023","MT","Não-Metálicos","Rochas Ornamentais","32322,25","t",",000000000000000","-","","32322,25","t","2747395,46","0","t","0","0","t","0"
"2023","PA","Metálicos","Alumínio (Bauxita)","29478040,490000002","t","14294340,780000000000000","t","Al2O3","29272058","t","4941902508,6000004","0","t","0","0","t","0"
"2023","PA","Metálicos","Cobre","838692,27000000002","t","256565,450000000000000","t","Cu","823731,07999999996","t","12017233244,640001","0","t","0","0","t","0"
"2023","PA","Metálicos","Columbita-Tantalita","2,77","t","1,481400000000000","t","Ta2O5","2,5899999999999999","t","170001,45000000001","0","t","0","0","t","0"
"2023","PA","Metálicos","Estanho","8004697,3300000001","kg","7513826,880000000000000","kg","Sn","1902025,4299999999","kg","151087904,13","0","kg","0","0","kg","0"
"2023","PA","Metálicos","Ferro","173163639,65000001","t","112275566,470000000000000","t","Fe","163571115,03","t","66512366845,969994","0","t","0","4413378,3800000008","t","740837830,57000005"
"2023","PA","Metálicos","Manganês","753118,09999999998","t","569872,470000000000000","t","Mn","526835,85999999999","t","252335698,38","7996,7600000000002","t","1828525","7996,7600000000002","t","1828525"
"2023","PA","Metálicos","Níquel","64851,760000000002","t","17046,000000000000000","t"," Ni","70270,380000000005","t","1962821678,3699999","0","t","0","0","t","0"
"2023","PA","Metálicos","Ouro","3918,0011399999994","kg","3680,064410000000000","kg","Au","3894,8029899999997","kg","1061153924,8","34,24324","kg","8726303,3900000006","34,24324","kg","8726303,3900000006"
"2023","PA","Metálicos","Prata","593,45425999999998","kg","593,454230000000000","kg","Ag","591,67713000000003","kg","1986967,3300000001","0","kg","0","0","kg","0"
"2023","PA","Não-Metálicos","Areia","51201,940000000002","t",",000000000000000","-","","51201,940000000002","t","2884212,5","0","t","0","0","t","0"
"2023","PA","Não-Metálicos","Argilas","14222,1","t",",000000000000000","-","","4596,1000000000004","t","1687148,6000000001","9626","t","176626,23999999999","0","t","0"
"2023","PA","Não-Metálicos","Calcário","3090846,5","t",",000000000000000","-","","1502232,1299999997","t","191761455,24999997","0","t","0","1575367,01","t","60324671,469999999"
"2023","PA","Não-Metálicos","Caulim","600423,67000000004","t",",000000000000000","-","","602980,43000000005","t","480331459,18000001","0","t","0","0","t","0"
"2023","PA","Não-Metálicos","Fosfato","19903,419999999998","t","4080,200000000000000","t","P2O5","11829,92","t","10925873,24","0","t","0","0","t","0"
"2023","PA","Não-Metálicos","Gipsita","153084,57999999999","t",",000000000000000","-","","153084,57999999999","t","33192404,949999999","0","t","0","0","t","0"
"2023","PA","Não-Metálicos","Rochas (Britadas) e Cascalho","2811782,0700000003","t",",000000000000000","-","","2647285,2200000002","t","231073937,33000001","0","t","0","0","t","0"
"2023","PB","Não-Metálicos","Argilas","429862,95000000001","t","12716,650000000000000","-","","47266,290000000001","t","20263681,689999998","325939,07000000001","t","24467903,780000001","50756,919999999998","t","6614334,9500000002"
"2023","PB","Não-Metálicos","Calcário","3229415,2799999998","t",",000000000000000","-","","1414944,7000000002","t","18812550,23","0","t","0","1814470,5800000001","t","23050002,379999999"
"2023","PB","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","80347,430000000008","t",",000000000000000","-","","70339,139999999999","t","6880768,7000000002","0","t","0","0","t","0"
"2023","PB","Não-Metálicos","Mica","1716,1099999999999","t",",000000000000000","-","","1716,1099999999999","t","7663645,4299999997","0","t","0","0","t","0"
"2023","PB","Não-Metálicos","Rochas (Britadas) e Cascalho","1346396,1599999999","t",",000000000000000","-","","1182454,8300000001","t","72102323,030000001","0","t","0","0","t","0"
"2023","PB","Não-Metálicos","Rochas Ornamentais","9044,9600000000009","t",",000000000000000","-","","8741,6499999999996","t","28096083,34","0","t","0","52,850000000000001","t","25617,040000000001"
"2023","PE","Metálicos","Ouro","17,668310000000002","kg","17,443190000000000","kg","Au","12,728529999999999","kg","3880561,2400000002","0","kg","0","0","kg","0"
"2023","PE","Não-Metálicos","Areia","59508,330000000002","t",",000000000000000","-","","44288,330000000002","t","3246365,6299999999","0","t","0","0","t","0"
"2023","PE","Não-Metálicos","Areias Industriais","170270,41","t",",000000000000000","-","","0","t","0","0","t","0","81333,940000000002","t","10836512,91"
"2023","PE","Não-Metálicos","Argilas","46173,759999999995","t",",000000000000000","-","","0","t","0","4407,9899999999998","t","762902,57999999996","41765,769999999997","t","703154,56999999995"
"2023","PE","Não-Metálicos","Calcário","88992,669999999998","t",",000000000000000","-","","88992,669999999998","t","711938,92000000004","0","t","0","0","t","0"
"2023","PE","Não-Metálicos","Gipsita","2036488,8700000001","t",",000000000000000","-","","1444607,25","t","74563868,190000013","0","t","0","158699,34","t","26255266,98"
"2023","PE","Não-Metálicos","Rochas (Britadas) e Cascalho","5938394,8799999999","t",",000000000000000","-","","5692963,8600000003","t","285093529,58999997","0","t","0","179896,60999999999","t","8717434,6999999993"
"2023","PE","Não-Metálicos","Vermiculita e Perlita","4257,9899999999998","t","3098,070000000000000","t","","1400,6900000000001","t","6065180,3600000003","0","t","0","0","t","0"
"2023","PI","Metálicos","Níquel","66657,259999999995","t","989,880000000000000","t"," Ni","2253,6999999999998","t","30187913,510000002","0","t","0","0","t","0"
"2023","PI","Não-Metálicos","Areia","346269,87","t",",000000000000000","-","","346269,87","t","11947443,859999999","0","t","0","0","t","0"
"2023","PI","Não-Metálicos","Argilas","204401,17000000001","t",",000000000000000","-","","0","t","0","24641,170000000002","t","402601,40000000002","3425,6799999999998","t","43121,599999999999"
"2023","PI","Não-Metálicos","Calcário","1093518,49","t",",000000000000000","-","","1093786,48","t","172301210,77000004","0","t","0","0","t","0"
"2023","PI","Não-Metálicos","Dolomito e Magnesita","144265,79999999999","t",",000000000000000","-","","137871,76000000001","t","18412565,780000001","0","t","0","0","t","0"
"2023","PI","Não-Metálicos","Rochas (Britadas) e Cascalho","1546365,9000000001","t",",000000000000000","-","","1647769,5600000001","t","117137556,38","0","t","0","34537,190000000002","t","2645813,9100000001"
"2023","PI","Não-Metálicos","Rochas Ornamentais","2490,1300000000001","t",",000000000000000","-","","2445,75","t","2254537,1500000004","0","t","0","0","t","0"
"2023","PI","Não-Metálicos","Saibro","1461","t",",000000000000000","-","","1461","t","8125","0","t","0","0","t","0"
"2023","PR","Energéticos","Carvão Mineral","129056,58","t",",000000000000000","-","","129056,58","t","67110200,329999998","0","t","0","0","t","0"
"2023","PR","Metálicos","Ouro","255,42677","kg","255,401230000000000","kg","Au","245,02438000000001","kg","75377167,269999996","0","kg","0","0","kg","0"
"2023","PR","Metálicos","Prata","14,684469999999999","kg","14,669790000000000","kg","Ag","26,0808","kg","104800","0","kg","0","0","kg","0"
"2023","PR","Não-Metálicos","Areia","2850377,0499999998","t",",000000000000000","-","","2811547,2199999993","t","77964782,810000002","28120,790000000001","t","84615,880000000005","0","t","0"
"2023","PR","Não-Metálicos","Areias Industriais","85528,209999999992","t",",000000000000000","-","","20000","t","100000","0","t","0","0","t","0"
"2023","PR","Não-Metálicos","Argilas","16522,02","t",",000000000000000","-","","16251,76","t","7133134,4199999999","2176,1300000000001","t","19327,200000000001","2176,1300000000001","t","196217,79999999999"
"2023","PR","Não-Metálicos","Calcário","18611595,689999994","t",",000000000000000","-","","3604302,5800000001","t","203762212,00000003","630800,19000000006","t","3750263","14369738,359999999","t","286932139,91999996"
"2023","PR","Não-Metálicos","Dolomito e Magnesita","564434,88","t",",000000000000000","-","","565024,47999999998","t","23586794,969999999","0","t","0","0","t","0"
"2023","PR","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","103361,78","t",",000000000000000","-","","0","t","0","0","t","0","103361,78","t","4204957,3600000003"
"2023","PR","Não-Metálicos","Fluorita e Criolita","28365,059999999998","t","23463,500000000000000","t","","29146,259999999998","t","38956858,599999994","0","t","0","0","t","0"
"2023","PR","Não-Metálicos","Rochas (Britadas) e Cascalho","24941538,180000011","t",",000000000000000","-","","23153705,890000008","t","955851841,44999981","515561,75","t","10619349,23","1072141,5","t","35588056,419999994"
"2023","PR","Não-Metálicos","Rochas Ornamentais","58032,349999999999","t",",000000000000000","-","","47593,089999999997","t","1253546,75","10413,709999999999","t","10323947,76","0","t","0"
"2023","PR","Não-Metálicos","Rochas Ornamentais - Outras","15960","t",",000000000000000","-","","15960","t","552000","0","t","0","0","t","0"
"2023","PR","Não-Metálicos","Saibro","71188,399999999994","t",",000000000000000","-","","0","t","0","71188,399999999994","t","2627219,48","0","t","0"
"2023","PR","Não-Metálicos","Talco e outras Cargas Minerais","104132,47","t",",000000000000000","-","","103648,86","t","15862566,289999999","0","t","0","0","t","0"
"2023","RJ","Metálicos","Monazita e Terras-Raras","1995","t","1995,000000000000000","t","ETR","1995","t","9538806,3800000008","0","t","0","0","t","0"
"2023","RJ","Metálicos","Titânio","20448","t","20448,000000000000000","t","TiO2","20448","t","9157254,129999999","0","t","0","0","t","0"
"2023","RJ","Metálicos","Zircônio","7980","t","7980,000000000000000","t","ZrSiO4","7980","t","19459165,010000002","0","t","0","0","t","0"
"2023","RJ","Não-Metálicos","Areia","133611,35999999999","t",",000000000000000","-","","133611,35999999999","t","3929987,0099999998","0","t","0","0","t","0"
"2023","RJ","Não-Metálicos","Argilas","72844,110000000001","t",",000000000000000","-","","0","t","0","35238","t","335903","72844,110000000001","t","3001131,4500000002"
"2023","RJ","Não-Metálicos","Calcário","2029002,8500000001","t",",000000000000000","-","","137410,41","t","20919989,140000001","551488","t","10409467","1891562,46","t","32990752,699999999"
"2023","RJ","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","172,5","t",",000000000000000","-","","172,5","t","13800","0","t","0","0","t","0"
"2023","RJ","Não-Metálicos","Fluorita e Criolita","0","t",",000000000000000","t","","1852,0599999999999","t","532934,26000000001","0","t","0","0","t","0"
"2023","RJ","Não-Metálicos","Rochas (Britadas) e Cascalho","20211955,989999998","t",",000000000000000","-","","19585142,239999998","t","1071729616,8200002","2263,73","t","69366,740000000005","334569,48999999999","t","15191535,57"
"2023","RN","Gemas e Diamantes","Gemas","54,7361","kg","54,736100000000000","kg","","57,382760000000005","kg","60348699,799999997","0","kg","0","0","kg","0"
"2023","RN","Metálicos","Ferro","51250,860000000001","t","13837,730000000000000","t","Fe","51250,860000000001","t","4536796,1299999999","0","t","0","0","t","0"
"2023","RN","Metálicos","Tungstênio","414,24000000000001","t","284,100000000000000","t","WO3","424","t","39914917,340000004","0","t","0","0","t","0"
"2023","RN","Não-Metálicos","Argilas","1502,5","t",",000000000000000","-","","1502,5","t","211525","0","t","0","0","t","0"
"2023","RN","Não-Metálicos","Calcário","2909893,0300000003","t",",000000000000000","-","","73485,220000000001","t","11408737,580000002","2645978,8599999999","t","51231106,990000002","0","t","0"
"2023","RN","Não-Metálicos","Rochas (Britadas) e Cascalho","1207167,8400000001","t",",000000000000000","-","","1130713,8","t","82405986,11999999","0","t","0","76454,039999999994","t","3666688,48"
"2023","RN","Não-Metálicos","Rochas Ornamentais","5484,0799999999999","t",",000000000000000","-","","4522,0900000000001","t","23150402,93","0","t","0","0","t","0"
"2023","RO","Metálicos","Chumbo","6900","t","138,000000000000000","t","Pb","6022,6700000000001","t","41950654,030000001","0","t","0","0","t","0"
"2023","RO","Metálicos","Columbita-Tantalita","21564,018","t","380,980662000000000","t","Nb2O5","21457,919999999998","t","67100874,287500016","0","t","0","0","t","0"
"2023","RO","Metálicos","Columbita-Tantalita","7,4819999999999993","t","3,143948000000000","t","Ta2O5","8,75","t","585189,55250000011","0","t","0","0","t","0"
"2023","RO","Metálicos","Estanho","8173681,5","kg","5017315,110000000000000","kg","Sn","6811471,2800000003","kg","481391072,82999998","0","kg","0","1231372","kg","79614406,120000005"
"2023","RO","Metálicos","Ouro","790,2328","kg","790,232800000000000","kg","Au","790,2328","kg","222679186,07999998","0","kg","0","0","kg","0"
"2023","RO","Metálicos","Titânio","38,57","t","17,070000000000000","t","TiO2","0","t","0","0","t","0","0","t","0"
"2023","RO","Metálicos","Zinco","31102","t","3102,000000000000000","t","Zn","27669,779999999999","t","135162243,06","0","t","0","0","t","0"
"2023","RO","Não-Metálicos","Areia","3488,6500000000001","t",",000000000000000","-","","3488,6500000000001","t","267159,5","0","t","0","0","t","0"
"2023","RO","Não-Metálicos","Calcário","189540","t",",000000000000000","-","","189756","t","17062495,59","0","t","0","0","t","0"
"2023","RO","Não-Metálicos","Rochas (Britadas) e Cascalho","1182321,8999999999","t",",000000000000000","-","","889888,17000000016","t","65353855,289999999","0","t","0","201760","t","4539007,5"
"2023","RR","Não-Metálicos","Argilas","697,52999999999997","t",",000000000000000","-","","697,52999999999997","t","271905,34999999998","0","t","0","0","t","0"
"2023","RR","Não-Metálicos","Rochas (Britadas) e Cascalho","258800,52000000002","t",",000000000000000","-","","258800,52000000002","t","21858816,640000001","0","t","0","0","t","0"
"2023","RS","Energéticos","Carvão Mineral","4183745,3300000001","t",",000000000000000","-","","4211084,1400000006","t","629304874,79999995","0","t","0","0","t","0"
"2023","RS","Não-Metálicos","Areia","70381,569999999992","t",",000000000000000","-","","70381,569999999992","t","2936987,6299999999","0","t","0","0","t","0"
"2023","RS","Não-Metálicos","Argilas","12849,540000000001","t",",000000000000000","-","","12849,540000000001","t","2668174,9500000002","0","t","0","0","t","0"
"2023","RS","Não-Metálicos","Calcário","3091000,0100000007","t",",000000000000000","-","","2817104,0499999998","t","287670517,35000002","0","t","0","191894,51999999999","t","4215517,5999999996"
"2023","RS","Não-Metálicos","Caulim","18189,509999999998","t",",000000000000000","-","","18189,509999999998","t","12165149,560000001","0","t","0","0","t","0"
"2023","RS","Não-Metálicos","Dolomito e Magnesita","1542,5799999999999","t",",000000000000000","-","","1542,5799999999999","t","862948,98999999999","0","t","0","0","t","0"
"2023","RS","Não-Metálicos","Rochas (Britadas) e Cascalho","21544901,589999996","t",",000000000000000","-","","18184474,119999997","t","722175990,85999978","894786,97999999998","t","23657094,5","1838796,4800000002","t","59915203,119999997"
"2023","RS","Não-Metálicos","Rochas Ornamentais - Outras","795,20000000000005","t",",000000000000000","-","","795,20000000000005","t","42456,509999999995","0","t","0","0","t","0"
"2023","RS","Não-Metálicos","Saibro","136171","t",",000000000000000","-","","44349,199999999997","t","764401,68000000005","0","t","0","10407","t","395466"
"2023","SC","Energéticos","Carvão Mineral","2158165,0900000003","t",",000000000000000","-","","2140775,0700000003","t","791062389,44000006","0","t","0","0","t","0"
"2023","SC","Não-Metálicos","Areia","1841395,1299999999","t",",000000000000000","-","","1646204,99","t","105695805,00999999","0","t","0","0","t","0"
"2023","SC","Não-Metálicos","Areias Industriais","516580,58000000002","t",",000000000000000","-","","531453,43999999994","t","53786100,909999996","0","t","0","0","t","0"
"2023","SC","Não-Metálicos","Argilas","104979,77","t",",000000000000000","-","","42971,059999999998","t","13460022,390000001","0","t","0","58041,110000000001","t","744490,79000000004"
"2023","SC","Não-Metálicos","Calcário","2032727,4500000002","t",",000000000000000","-","","529287,59999999998","t","44466325,129999995","0","t","0","1503439,8500000001","t","35459275,68"
"2023","SC","Não-Metálicos","Enxofre","2228","t","2228,000000000000000","t","S","2228","t","1077035,04","0","t","0","0","t","0"
"2023","SC","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","170170,04999999999","t",",000000000000000","-","","167848,46999999997","t","49973497,479999997","0","t","0","0","t","0"
"2023","SC","Não-Metálicos","Rochas (Britadas) e Cascalho","31592155,339999992","t",",000000000000000","-","","27935252,089999992","t","1313148290,8800004","1192804,98","t","24515542,82","1398967,2600000002","t","35046776,350000009"
"2023","SC","Não-Metálicos","Rochas Ornamentais - Outras","21628,210000000003","t",",000000000000000","-","","21674,710000000003","t","1022307,38","0","t","0","0","t","0"
"2023","SC","Não-Metálicos","Saibro","736440,66000000003","t",",000000000000000","-","","637805,43999999994","t","26234092,409999996","102709,97","t","1941393,4099999999","0","t","0"
"2023","SE","Não-Metálicos","Areias Industriais","55201,260000000002","t",",000000000000000","-","","56042,989999999998","t","11284005,23","0","t","0","0","t","0"
"2023","SE","Não-Metálicos","Argilas","173327,23000000001","t",",000000000000000","-","","0","t","0","0","t","0","173327,23000000001","t","2871724,8199999998"
"2023","SE","Não-Metálicos","Calcário","3238630,4900000002","t",",000000000000000","-","","215827,84","t","3167535,0600000001","171805","t","6933220,4699999997","2850997,6499999999","t","44383667,869999997"
"2023","SE","Não-Metálicos","Potássio","363275,39000000001","t","363275,390000000000000","t","K2O","343320,15999999997","t","854087423,54999995","0","t","0","0","t","0"
"2023","SE","Não-Metálicos","Rochas (Britadas) e Cascalho","1409399,9099999999","t",",000000000000000","-","","1134967,49","t","61130473,670000002","0","t","0","213282,01000000001","t","9353496,3499999996"
"2023","SP","Energéticos","Turfa","1728","t",",000000000000000","-","","1728","t","73484","0","t","0","0","t","0"
"2023","SP","Metálicos","Ferro","256935,48999999999","t","193677,970000000000000","t","Fe","767570,09999999998","t","23529540,98","0","t","0","0","t","0"
"2023","SP","Não-Metálicos","Areia","15863419,400000004","t",",000000000000000","-","","15798040,060000002","t","576638945,08000004","0","t","0","7207,4300000000003","t","108288,27"
"2023","SP","Não-Metálicos","Areias Industriais","5205909,0800000001","t",",000000000000000","-","","4155904,2400000002","t","344014696,12999994","76900,429999999993","t","353741,98999999999","469638,35999999999","t","43941394,82"
"2023","SP","Não-Metálicos","Argilas","1200687,5599999998","t",",000000000000000","-","","833967,49000000011","t","32033380,950000003","0","t","0","322115,79999999999","t","20746414,980000004"
"2023","SP","Não-Metálicos","Calcário","12471519,300000001","t","594629,200000000000000","-","","5567340,0899999999","t","575266288,92000008","0","t","0","6859878,2800000003","t","214642194,14000002"
"2023","SP","Não-Metálicos","Caulim","95779,589999999997","t",",000000000000000","-","","93030,589999999997","t","61451466,229999997","0","t","0","2749","t","66942"
"2023","SP","Não-Metálicos","Dolomito e Magnesita","794539,30000000005","t",",000000000000000","-","","828866,21999999997","t","133591467,25","0","t","0","178,81999999999999","t","24523,16"
"2023","SP","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","3480","t",",000000000000000","-","","3480","t","3360962,3999999999","0","t","0","0","t","0"
"2023","SP","Não-Metálicos","Fosfato","2618194,6799999997","t","1219624,430000000000000","t","P2O5","1218859,4399999999","t","17594652,039999999","575125,17000000004","t","370405993,87","0","t","0"
"2023","SP","Não-Metálicos","Rochas (Britadas) e Cascalho","82025453,410000026","t","103132,000000000000000","-","","74629238,420000032","t","3944224857,3500004","240349,10999999999","t","13149116,68","3722681,9299999997","t","198459397,04999995"
"2023","SP","Não-Metálicos","Rochas Ornamentais - Outras","5367,2799999999997","t",",000000000000000","-","","5099,6199999999999","t","1964638,5800000001","0","t","0","0","t","0"
"2023","SP","Não-Metálicos","Talco e outras Cargas Minerais","733844,04999999993","t",",000000000000000","-","","733844,04999999993","t","64639193,13000001","0","t","0","0","t","0"
"2023","TO","Metálicos","Ferro","0","t",",000000000000000","t","Fe","17263,900000000001","t","1141893,8400000001","0","t","0","0","t","0"
"2023","TO","Metálicos","Manganês","186070","t","74470,000000000000000","t","Mn","113500","t","29270000","0","t","0","135000","t","1890000"
"2023","TO","Metálicos","Ouro","738,39089999999999","kg","56,435550000000000","kg","Au","738,34304999999995","kg","187415537,49000001","0","kg","0","0","kg","0"
"2023","TO","Metálicos","Zircônio","417,20999999999998","t","417,210000000000000","t","ZrSiO4","0","t","0","0","t","0","0","t","0"
"2023","TO","Não-Metálicos","Areia","74001,26999999999","t",",000000000000000","-","","64498,989999999998","t","1848326,6000000001","0","t","0","0","t","0"
"2023","TO","Não-Metálicos","Areias Industriais","738","t",",000000000000000","-","","738","t","35472,599999999999","0","t","0","0","t","0"
"2023","TO","Não-Metálicos","Argilas","50000","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2023","TO","Não-Metálicos","Calcário","9026093,0175000019","t",",000000000000000","-","","8180121,9874999998","t","769279686,38750005","0","t","0","787842,44999999995","t","23430556,32"
"2023","TO","Não-Metálicos","Dolomito e Magnesita","884896,65000000002","t",",000000000000000","-","","878644,26000000001","t","90317462,049999997","0","t","0","0","t","0"
"2023","TO","Não-Metálicos","Fosfato","158350,75","t","14149,050000000000000","t","P2O5","117383,93000000001","t","22165255,329999998","0","t","0","0","t","0"
"2023","TO","Não-Metálicos","Gipsita","46516,379999999997","t",",000000000000000","-","","46516,379999999997","t","5349383,7000000002","0","t","0","0","t","0"
"2023","TO","Não-Metálicos","Minerais Industriais (Outros)","27,350000000000001","t",",000000000000000","-","","12","t","2619000","0","t","0","0","t","0"
"2023","TO","Não-Metálicos","Rochas (Britadas) e Cascalho","1545318,3224999998","t",",000000000000000","-","","1514434,9124999999","t","100381285,47250001","4020,77","t","283517,5","0","t","0"
"2024","AL","Metálicos","Cobre","85945,440000000002","t","18247,930000000000000","t","Cu","93195,149999999994","t","1028081871,8200001","0","t","0","0","t","0"
"2024","AL","Metálicos","Ouro","290","kg","290,000000000000000","kg","Au","290","kg","111545541","0","kg","0","0","kg","0"
"2024","AL","Não-Metálicos","Calcário","836576,85999999999","t","100,000000000000000","-","","274185,16999999998","t","44420988,009999998","0","t","0","557171,93999999994","t","12721219,550000001"
"2024","AL","Não-Metálicos","Rochas (Britadas) e Cascalho","2047058,6199999999","t","1030103,570000000000000","-","","1711502,3800000001","t","104185770,74999999","0","t","0","56082,540000000001","t","3159256,6800000002"
